256675,191186717
256843,322474699
256941,27521781
257613,1918332525
257645,1208149610
257751,618680179
258158,1097025690
258158,2011626446
258158,652805657
258158,69582012
258158,841896632
258177,281041415
258428,74530106
258656,360532873
258702,489667901
258706,362961674
259685,889590665
259686,117917997
259862,188339652
259862,329156219
260424,241932399
260424,355093004
260424,948550101
260431,561677259
260576,510429377
260577,148539421
260627,159006767
260627,2885330994
